source_row_id,date,invoice_id,item_number,description,reason
2102,2009-09-24,25957.0,Flip Flop Red Suede,Red Flip Flop Suede,category unknown
2103,2009-09-24,25958.0,EM,Exercise Mat,category unknown
2114,2009-09-24,25965.0,Miscellaneous,"1 1\2 "" hd",category unknown
2123,2009-09-25,25967.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2132,2009-09-25,25973.0,Miscellaneous,Gluing and Cutting,category unknown
2153,2009-09-26,25756.0,Miscellaneous,3 x Meters Spledido Aqua (warick),category unknown
2155,2009-09-26,25756.0,Miscellaneous,Text Sarah to bring in cushio + Scatters,category unknown
2184,2009-09-26,25994.0,Vis Contour Pillow,Viscoflex Contour Pillow,category unknown
2185,2009-09-26,25994.0,PAB Cumfysafe Queen FS,PAB Cumfysafe Queen FS,category unknown
2187,2009-09-26,25995.0,Yoga Mat,Blue Yoga Mat,category unknown
2191,2009-09-26,25998.0,LSCamel,FPA Sofa Camel,category unknown
2196,2009-09-28,26000.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2205,2009-09-28,26004.0,IT - Large Blue Edges,"100 cm Blue Edges, HARD Brown",category unknown
2208,2009-09-28,26005.0,Miscellaneous,"1.5"" high, 1 piece 113cm x 199cm",category unknown
2209,2009-09-28,26006.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2210,2009-09-28,26006.0,VisTravelEyeMask,Visco Eye Mask,category unknown
2220,2009-09-29,26014.0,Yoga Mat,Blue Yoga Mat,category unknown
2228,2009-09-29,26015.0,Miscellaneous,commercial grade outdoor vinyl (black) 25 meters,category unknown
2235,2009-09-29,26018.0,Miscellaneous,Fold Out Sofa,category unknown
2236,2009-09-29,26019.0,RollCage,Roll Cage Protector,category unknown
2237,2009-09-29,26021.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2238,2009-09-29,26022.0,MS5,"Matress 5""",category unknown
2247,2009-09-30,26031.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2259,2009-09-30,26038.0,Miscellaneous,1 x 740 x 3200 x 75mm,category unknown
2260,2009-09-30,26038.0,Miscellaneous,1 x 2084 x 3200 x 75mm,category unknown
2261,2009-09-30,26038.0,Miscellaneous,1 x 2691 x 3200 x 75mm,category unknown
2262,2009-09-30,26038.0,Miscellaneous,1 x 250 x 3200 x 75mm,category unknown
2263,2009-09-30,26038.0,Miscellaneous,"1 x 792,5 x 3200 x 75mm",category unknown
2264,2009-09-30,26038.0,Miscellaneous,1 x 1700 x 3200 x 75mm,category unknown
2265,2009-09-30,26038.0,Miscellaneous,1 x 700 x 3200 x 75mm,category unknown
2273,2009-10-01,26042.0,Miscellaneous,2.5 x metres ombrilloni Shale,category unknown
2277,2009-10-01,26043.0,IT 60 Edge Black,Interlock 60 Edge Black,category unknown
2278,2009-10-01,26043.0,IT 60 Corn Black,Interlock 60 Corn Black,category unknown
2296,2009-10-01,26055.0,Miscellaneous,Off cut,category unknown
2299,2009-10-01,26058.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2305,2009-10-02,26064.0,Flip Flop Navy Suede,Navy Flip Flop Suede,category unknown
2312,2009-10-02,26070.0,MD4,-,category unknown
2314,2009-10-02,26072.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2328,2009-10-03,26079.0,Miscellaneous,cutting fee,category unknown
2330,2009-10-03,26081.0,Flip Flop Navy Suede,Navy Flip Flop Suede,category unknown
2334,2009-10-03,26083.0,Miscellaneous,Extra 4cm,category unknown
2349,2009-10-03,26089.0,Miscellaneous,cut to Template,category unknown
2356,2009-10-03,26092.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2362,2009-10-06,25642.0,Miscellaneous,15 x Metres Anahide Black,category unknown
2365,2009-10-06,25642.0,TV Backs,Tv Backs,category unknown
2368,2009-10-06,26097.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2370,2009-10-06,26097.0,Miscellaneous,return BIB,category unknown
2374,2009-10-06,26098.0,Miscellaneous,Cutting Fee,category unknown
2375,2009-10-06,26098.0,Invoice,Invoice equalization,category unknown
2389,2009-10-06,26110.0,RollCage,Roll Cage Protector,category unknown
2393,2009-10-06,26114.0,Miscellaneous,"Gilda Passion Suede, Espresso 2meters",category unknown
2398,2009-10-06,26119.0,IT - Large Blue Edges,100 cmblackEdges,category unknown
2403,2009-10-06,26122.0,MKS6 5yr,"5yr Guaranteed 6"" King Single",category unknown
2410,2009-10-07,25721.0,Miscellaneous,16.5 meters of Gilda Speed Midnight,category unknown
2413,2009-10-07,25721.0,,,category unknown
2416,2009-10-07,25828.0,VisBackChairCushion,Visco Back Chair Cushion Chiro Medical,category unknown
2417,2009-10-07,25828.0,VisAngledSeatCushion,Viscoflex Angled Seat Cushion Chiro medical,category unknown
2434,2009-10-07,26126.0,Yoga Mat,Blue Yoga Mat,category unknown
2451,2009-10-07,26135.0,Miscellaneous,Chiled Beam inserts,category unknown
2455,2009-10-08,26139.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2459,2009-10-08,26141.0,Miscellaneous,pipe protector yellow ,category unknown
2467,2009-10-08,26148.0,3M,Contact Adhesive,category unknown
2470,2009-10-08,26150.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2471,2009-10-08,26150.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2479,2009-10-08,26155.0,ESR,Exercise Sports Roll,category unknown
2487,2009-10-09,26161.0,Cu10,Cutting Fee,category unknown
2494,2009-10-09,26165.0,Miscellaneous,Material Gilda Bingo Ironstone,category unknown
2495,2009-10-09,26165.0,Miscellaneous,Material Gilda Bingo Rouge,category unknown
2509,2009-10-10,26178.0,TV Backs,Tv Backs,category unknown
2513,2009-10-10,26179.0,VisHourGlassLegCushion,Visco Hour Glass Leg Cushion,category unknown
2520,2009-10-10,26183.0,Yoga Blocks,Yoga Block,category unknown
2521,2009-10-10,26183.0,3M,Contact Adhesive,category unknown
2522,2009-10-10,26184.0,Miscellaneous,"1 Piece in 4""MD, 170cm X 80cm ",category unknown
2524,2009-10-10,26185.0,"Visco Top 2"" Single Uncouvered","2"" Single Visco Top",category unknown
2526,2009-10-10,26187.0,SSBlock,300x300x200mm Styrene Block,category unknown
2527,2009-10-10,26188.0,SSBlock,300x300x200mm Styrene Block,category unknown
2540,2009-10-12,26195.0,Miscellaneous,cut to 13m x 850mm,category unknown
2541,2009-10-12,26195.0,Miscellaneous,4m x 1200mm,category unknown
2542,2009-10-12,26195.0,Miscellaneous,10m x 550mm,category unknown
2543,2009-10-12,26195.0,Miscellaneous,cutting fee,category unknown
2547,2009-10-12,26196.0,Invoice,Invoice equalization,category unknown
2551,2009-10-12,26198.0,Miscellaneous,Return,category unknown
2559,2009-10-12,26206.0,ESR,Exercise Sports Roll,category unknown
2562,2009-10-12,26207.0,IT 60 Edge Black,Interlock 60 Edge Black,category unknown
2565,2009-10-12,26208.0,,,category unknown
2577,2009-10-13,26212.0,Miscellaneous,cutting fee,category unknown
2579,2009-10-13,26213.0,Miscellaneous,cut to 8M x 1040cm,category unknown
2580,2009-10-13,26213.0,Miscellaneous,cutting fee,category unknown
2611,2009-10-14,26228.0,Yoga Mat,Blue Yoga Mat,category unknown
2619,2009-10-14,26237.0,Yoga Mat,Blue Yoga Mat,category unknown
2620,2009-10-14,26237.0,YPurple,Purple Yoga Matt,category unknown
2621,2009-10-14,26238.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2624,2009-10-14,26239.0,3M,Contact Adhesive,category unknown
2632,2009-10-14,26242.0,MFutonLuxSuedeChoc,Futon 6 Tube Lux Suede Choc,category unknown
2638,2009-10-14,26535.0,Miscellaneous,Cutting Fee,category unknown
2645,2009-10-14,26540.0,Miscellaneous,offcut yoga,category unknown
2660,2009-10-15,26249.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2661,2009-10-15,26250.0,Miscellaneous,bag offcuts ,category unknown
2666,2009-10-15,26254.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2670,2009-10-15,26256.0,Miscellaneous,Miscellaneous,category unknown
2673,2009-10-15,26257.0,PAB Basic Queen Mat Protector,PAB Basic Queen Mat Protector,category unknown
2698,2009-10-16,26271.0,SSBlock,300x300x200mm Styrene Block,category unknown
2700,2009-10-16,26273.0,Miscellaneous,Kids Sofa RED,category unknown
2702,2009-10-16,26275.0,ESR,Exercise Sports Roll,category unknown
2704,2009-10-16,26275.0,VisHourGlassLegCushion,Visco Hour Glass Leg Cushion,category unknown
2705,2009-10-16,26276.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2716,2009-10-17,26284.0,RollCage,Roll Cage Protector,category unknown
2720,2009-10-17,26285.0,VisTravelButterflyPillow,Visco Travel Butterfly Pillow,category unknown
2728,2009-10-17,26295.0,Miscellaneous,jce Kids Sofas,category unknown
2730,2009-10-17,26296.0,SitSleep,Sit & Sleep,category unknown
2734,2009-10-19,26300.0,Miscellaneous,Delviery Charge,category unknown
2736,2009-10-19,26302.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2746,2009-10-19,26308.0,Invoice,Invoice equalization,category unknown
2769,2009-10-20,26324.0,Miscellaneous,1m Vinyl ,category unknown
2770,2009-10-20,26324.0,Miscellaneous,1m x Marine Mesh,category unknown
2774,2009-10-20,26325.0,EM,Exercise Mat,category unknown
2779,2009-10-21,26329.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2782,2009-10-21,26330.0,Cu10,Cutting Fee,category unknown
2783,2009-10-21,26330.0,Miscellaneous,glue,category unknown
2786,2009-10-21,26332.0,EM,Exercise Mat,category unknown
2797,2009-10-22,26342.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2814,2009-10-22,26353.0,Miscellaneous,cutting fee,category unknown
2815,2009-10-22,26354.0,Miscellaneous,"DRY FLOW firm 2"" 39*197",category unknown
2817,2009-10-23,26355.0,Invoice,Invoice equalization,category unknown
2820,2009-10-23,26357.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2845,2009-10-23,26366.0,3M,Contact Adhesive,category unknown
2851,2009-10-23,26370.0,Miscellaneous,Cutting Fee,category unknown
2868,2009-10-24,26379.0,3M,Contact Adhesive,category unknown
2871,2009-10-24,26381.0,Miscellaneous,Offf cut `,category unknown
2878,2009-10-24,26386.0,Miscellaneous,cutting fee,category unknown
2881,2009-10-24,26387.0,Yoga Mat,Blue Yoga Mat,category unknown
2891,2009-10-24,26397.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
2894,2009-10-26,26399.0,IT 60 Corn Black,Interlock 60 Corn Black,category unknown
2895,2009-10-26,26399.0,IT 60 Edge Black,Interlock 60 Edge Black,category unknown
2908,2009-10-26,26411.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2921,2009-10-27,26210.0,Miscellaneous,4 x Meters Armada sand beach,category unknown
2926,2009-10-27,26415.0,Miscellaneous,glueing,category unknown
2930,2009-10-27,26419.0,Miscellaneous,scatter cushions x6,category unknown
2936,2009-10-27,26422.0,VisBackChairCushion,Visco Back Chair Cushion,category unknown
2937,2009-10-27,26423.0,Miscellaneous,Off cuts,category unknown
2948,2009-10-27,26425.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
2952,2009-10-27,26428.0,Webbing,Webbing (m),category unknown
2963,2009-10-27,26434.0,ESR,Exercise Sports Roll,category unknown
2964,2009-10-27,26435.0,YPurple,Purple Yoga Matt,category unknown
2968,2009-10-28,26438.0,Miscellaneous,XH styrene 50mm ,category unknown
2970,2009-10-28,26440.0,Pillow Indulg Lux Tencel,Indulge Luxury Tencel Pillow,category unknown
2978,2009-10-28,26441.0,Miscellaneous,scatters x 6,category unknown
2988,2009-10-28,26443.0,Miscellaneous,scatters x 6 DONE & TAKEN,category unknown
2999,2009-10-28,26449.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3003,2009-10-28,26454.0,Miscellaneous,"4"" M/D off cut",category unknown
3008,2009-10-28,26455.0,Miscellaneous,scatter x 2,category unknown
3012,2009-10-29,26458.0,Miscellaneous,dry flow medium 2 pieces 51*150*40mm,category unknown
3013,2009-10-29,26458.0,Miscellaneous,dry flow medium 2 pieces 50*58*40mm,category unknown
3019,2009-10-29,26464.0,TV Backs,Tv Backs,category unknown
3026,2009-10-29,26467.0,EM,Exercise Mat cut to size 2 pieces 44*51 and 1 piece 46* 102,category unknown
3029,2009-10-29,26469.0,ESR,Exercise Sports Roll,category unknown
3045,2009-10-30,26483.0,ESR,Exercise Sports Roll,category unknown
3052,2009-10-30,26487.0,3M,Contact Adhesive,category unknown
3057,2009-10-30,26491.0,Webbing,Webbing (m),category unknown
3069,2009-10-31,26280.0,MG,Miracle Grip (m),category unknown
3071,2009-10-31,26498.0,Miscellaneous,8 x metres Beachcomber fudge,category unknown
3075,2009-10-31,26499.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
3081,2009-10-31,26502.0,Pillow Biozone,Biozone Regular pillow,category unknown
3091,2009-10-31,26509.0,Cu10,Cutting Fee,category unknown
3106,2009-11-02,26291.0,Miscellaneous,4 x Metres Deckstripe Carrrera,category unknown
3122,2009-11-02,26514.0,,,category unknown
3123,2009-11-02,26514.0,,,category unknown
3138,2009-11-02,26523.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
3144,2009-11-02,26524.0,Miscellaneous,Delviery Charge,category unknown
3148,2009-11-02,26527.0,,,category unknown
3155,2009-11-02,26541.0,Invoice,Invoice equalization,category unknown
3159,2009-11-03,26390.0,Miscellaneous,7 x Meters Beachcomber Fudge,category unknown
3172,2009-11-04,26545.0,,,category unknown
3173,2009-11-04,26545.0,Miscellaneous,2 Meters of Unique Outside Taupe,category unknown
3176,2009-11-04,26546.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3187,2009-11-04,26550.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
3193,2009-11-04,26553.0,TV Backs,Tv Backs,category unknown
3208,2009-11-04,26561.0,Miscellaneous,"Dryfllow Medium, 1 piece 225cm X 107cm by 7.5cm",category unknown
3210,2009-11-05,25909.0,LSChocolate,Bondi Sofa Chocholate,category unknown
3238,2009-11-05,26570.0,Miscellaneous,Miscellaneous,category unknown
3239,2009-11-05,26570.0,Miscellaneous,top layer,category unknown
3244,2009-11-05,26572.0,Miscellaneous,cutting fee,category unknown
3245,2009-11-05,26573.0,EM,Exercise Mat,category unknown
3246,2009-11-05,26574.0,Miscellaneous,2 pieces Exercise Mat,category unknown
3249,2009-11-06,26519.0,Miscellaneous,24 x Meters Oscar Aquamarine,category unknown
3252,2009-11-06,26577.0,Miscellaneous,Piece of EM,category unknown
3271,2009-11-06,26589.0,Miscellaneous,cutting 1 piece 110x61 2 x 205 x 61,category unknown
3277,2009-11-06,26595.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3278,2009-11-06,26596.0,Miscellaneous,2.5 Metres UNIQUE OUTSIDE ICE,category unknown
3281,2009-11-06,26597.0,RollCage,Roll Cage Protector,category unknown
3282,2009-11-06,26597.0,Miscellaneous,Exercise mat cuts Cuts,category unknown
3283,2009-11-06,26597.0,Miscellaneous,Glue & Labour,category unknown
3284,2009-11-07,25971.0,,,category unknown
3286,2009-11-07,25971.0,Miscellaneous,"6.5 meters of material needed, outdoor material $95-$121, vinyl from $39-$50",category unknown
3292,2009-11-07,26599.0,Miscellaneous,to deliver on Wed 18th nov morning,category unknown
3308,2009-11-07,26614.0,Miscellaneous,"Cut 4"" high density into 2""",category unknown
3309,2009-11-07,26614.0,Miscellaneous,"Cut 5 pieces for it to 68cm X 50cm, &  1 piece 34cm X 50cm",category unknown
3320,2009-11-08,27060.0,Yoga Mat,Blue Yoga Mat,category unknown
3321,2009-11-08,27060.0,YPurple,Purple Yoga Matt,category unknown
3322,2009-11-08,27065.0,Yoga Mat,Blue Yoga Mat,category unknown
3330,2009-11-09,26620.0,Miscellaneous,cutting,category unknown
3340,2009-11-09,26625.0,Miscellaneous,Cutting fee,category unknown
3361,2009-11-09,26633.0,Miscellaneous,Scatter Cushions 50cm x 50cm,category unknown
3362,2009-11-09,26634.0,Miscellaneous,Miscellaneous,category unknown
3400,2009-11-11,26658.0,Miscellaneous,DRY FLOW (firm) 2 pieces 180*42 * 75mm,category unknown
3406,2009-11-11,26660.0,Miscellaneous,DRY FLOW (firm) 2 pieces 180*42*75mm,category unknown
3416,2009-11-11,26664.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3428,2009-11-12,26667.0,MG,Miracle Grip (m),category unknown
3434,2009-11-12,26672.0,RollCage,Roll Cage Protector,category unknown
3437,2009-11-12,26674.0,Miscellaneous,offcut,category unknown
3452,2009-11-13,26682.0,"1.5""HD","1""HD 50x35",category unknown
3456,2009-11-13,26684.0,,,category unknown
3458,2009-11-13,26685.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3463,2009-11-13,26689.0,Miscellaneous,Cutting fee,category unknown
3471,2009-11-13,26694.0,Webbing,Webbing (m),category unknown
3472,2009-11-13,26695.0,3M,Contact Adhesive,category unknown
3475,2009-11-13,26699.0,EM,Exercise Mat,category unknown
3483,2009-11-14,26703.0,YPurple,Purple Yoga Mat,category unknown
3484,2009-11-14,26705.0,Miscellaneous,2 x 45 * 45cm Scatter cushion Inserts (FIRM),category unknown
3492,2009-11-14,26710.0,MSFold -D,Small Bed in Bag 68 * 183 *65,category unknown
3500,2009-11-14,26716.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3507,2009-11-16,26718.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3510,2009-11-16,26721.0,Miscellaneous,offcut eva,category unknown
3522,2009-11-16,26725.0,MKS6 5yr,"5yr Guaranteed 6"" King Single",category unknown
3523,2009-11-16,26726.0,Miscellaneous,3 Meters of Stock Marine,category unknown
3569,2009-11-17,26745.0,VisHourGlassLegCushion,Visco Hour Glass Leg Cushion,category unknown
3570,2009-11-17,26746.0,Yoga Mat,Blue Yoga Mat,category unknown
3574,2009-11-17,26750.0,EM-Large,Large Exercise Matt,category unknown
3577,2009-11-18,26754.0,Miscellaneous,Off cuts,category unknown
3581,2009-11-18,26759.0,ESR,Exercise Sports Roll,category unknown
3592,2009-11-18,26760.0,Miscellaneous,Cutting & Gluing,category unknown
3604,2009-11-18,26767.0,Miscellaneous,Miscellaneous,category unknown
3608,2009-11-18,26769.0,Miscellaneous,cutting fee,category unknown
3625,2009-11-19,26785.0,P&P,Piece 30*50*3 Pick & Pull,category unknown
3640,2009-11-20,26797.0,MDFold - D,Large Bed in Bag 122*183*6.5,category unknown
3643,2009-11-20,26800.0,3M,Contact Adhesive,category unknown
3657,2009-11-21,26398.0,Miscellaneous,12.5 meters Ascar Aquamarine,category unknown
3658,2009-11-21,26398.0,Miscellaneous,4 x 50 x 50cm Scatter cushion Inserts,category unknown
3676,2009-11-21,26805.0,Miscellaneous,8.5 x Meters Bundaberg Marina,category unknown
3677,2009-11-21,26805.0,Miscellaneous,8.5 x Metres Block out Lining,category unknown
3678,2009-11-21,26805.0,Miscellaneous,sew curtains with pleats,category unknown
3685,2009-11-21,26809.0,Miscellaneous,6.5 meters canvass Same as dickson 001,category unknown
3688,2009-11-21,26811.0,EM,Exercise Mat,category unknown
3696,2009-11-21,26816.0,Invoice,Invoice equalization,category unknown
3697,2009-11-21,26817.0,Miscellaneous,1 x Meter Dickson Pine (0853),category unknown
3699,2009-11-21,26817.0,Invoice,Invoice equalization,category unknown
